ip,timestamp,method,url,status,size,user_agent,url_length,special_char_ratio,has_sql_keywords,has_xss_pattern,path_depth,num_query_params,anomaly_score,is_anomaly,anomaly_type
192.168.1.10,20/May/2025:00:51:36 +0800,GET,/robots.txt,200,43751,Mozilla/5.0 (Linux; Android 14) AppleWebKit/537.36 Chrome/120.0.0.0 Mobile Safari/537.36,11,0.09090909090909091,0,0,0,0,0.0,0,正常
10.0.0.20,20/May/2025:07:29:03 +0800,GET,/api/data?id=1' OR 'a'='a,400,3945,curl/8.4.0,25,0.36,1,0,1,1,0.6657606811381037,1,SQL注入
203.0.113.10,20/May/2025:10:50:03 +0800,GET,/api/v2/data?limit=20&offset=0,200,16344,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 Mobile/15E148,30,0.23333333333333334,0,0,2,2,0.8321492608079802,1,未知异常
192.168.1.12,20/May/2025:21:12:37 +0800,GET,/help/faq.html,200,15776,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,14,0.14285714285714285,0,0,1,0,0.19931633558722886,0,正常
203.0.113.5,20/May/2025:10:57:31 +0800,GET,/api/notifications?unread=true,304,5252,Mozilla/5.0 (Linux; Android 14) AppleWebKit/537.36 Chrome/120.0.0.0 Mobile Safari/537.36,30,0.13333333333333333,0,0,1,1,0.27730928082755046,0,正常
203.0.113.5,20/May/2025:23:35:53 +0800,GET,/terms.html,200,16037,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,11,0.09090909090909091,0,0,0,0,0.0,0,正常
172.16.0.3,20/May/2025:22:48:10 +0800,GET,/js/main.js,200,23234,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,11,0.18181818181818182,0,0,1,0,0.23096919067634897,0,正常
10.0.0.20,20/May/2025:17:52:28 +0800,GET,/list?category=1 UNION ALL SELECT table_name FROM information_schema.tables--,200,1932,Wget/1.21.3,77,0.06493506493506493,1,0,0,1,0.963961862375453,1,SQL注入
10.0.0.8,20/May/2025:07:34:56 +0800,GET,/download?file=../../../etc/passwd,200,2107,sqlmap/1.7,34,0.20588235294117646,0,0,0,1,0.2130243670859868,1,路径遍历
203.0.113.10,20/May/2025:01:12:32 +0800,GET,/category/clothing,301,18277,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 Mobile/15E148,18,0.1111111111111111,0,0,1,0,0.12088889255257311,0,正常
10.0.0.5,20/May/2025:10:24:02 +0800,GET,/js/app.js,200,7804,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,10,0.2,0,0,1,0,0.36607100387519964,0,正常
192.168.1.15,20/May/2025:15:57:59 +0800,GET,/api/search?q=phone,200,46080,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0.0.0 Safari/537.36,19,0.21052631578947367,0,0,1,1,0.2513199505315775,0,正常
198.51.100.7,20/May/2025:12:19:50 +0800,GET,/category/electronics,200,3782,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,21,0.09523809523809523,0,0,1,0,0.11768903673298393,0,正常
8.8.8.8,20/May/2025:04:52:02 +0800,GET,/api/notifications?unread=true,200,8720,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,30,0.13333333333333333,0,0,1,1,0.27730928082755046,0,正常
45.33.32.100,20/May/2025:18:53:19 +0800,GET,/favicon.ico,200,48678,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,12,0.08333333333333333,0,0,0,0,0.1632650542420437,0,正常
45.33.32.100,20/May/2025:12:23:24 +0800,GET,/images/logo.png,200,840,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,16,0.125,0,0,1,0,0.1790458069822886,0,正常
192.168.1.15,20/May/2025:19:21:07 +0800,GET,/static/fonts/arial.woff,301,22161,Mozilla/5.0 (Linux; Android 14) AppleWebKit/537.36 Chrome/120.0.0.0 Mobile Safari/537.36,24,0.125,0,0,2,0,0.5425787596690497,0,正常
10.0.0.20,20/May/2025:09:59:06 +0800,GET,/read?path=....//....//....//etc/passwd,404,262,sqlmap/1.7,39,0.2564102564102564,0,0,0,1,0.2299033851549451,1,路径遍历
192.168.1.12,20/May/2025:17:44:22 +0800,GET,/read?path=....//....//....//etc/passwd,403,1808,Wget/1.21.3,39,0.2564102564102564,0,0,0,1,0.2299033851549451,1,路径遍历
1.1.1.1,20/May/2025:01:55:21 +0800,GET,/robots.txt,301,11543,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,11,0.09090909090909091,0,0,0,0,0.0,0,正常
10.0.0.12,20/May/2025:16:21:16 +0800,GET,/include?page=..%c0%af..%c0%af..%c0%afetc/passwd,500,299,curl/8.4.0,36,0.1111111111111111,0,0,0,1,0.3720467579562914,0,正常
10.0.0.20,20/May/2025:10:30:05 +0800,GET,/api/data?id=1' OR 'a'='a,404,4680,Mozilla/5.0 (compatible; Nmap Scripting Engine),25,0.36,1,0,1,1,0.6657606811381037,1,SQL注入
10.0.0.12,20/May/2025:17:43:11 +0800,GET,/js/main.js,301,20778,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0.0.0 Safari/537.36,11,0.18181818181818182,0,0,1,0,0.23096919067634897,0,正常
66.249.66.1,20/May/2025:15:45:03 +0800,GET,/api/user?id=3,200,33183,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,14,0.2857142857142857,0,0,1,1,0.4250937424549962,0,正常
192.168.1.11,20/May/2025:21:38:07 +0800,GET,/blog/post-1.html,200,27050,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,17,0.17647058823529413,0,0,1,0,0.15003993332316024,0,正常
8.8.8.8,20/May/2025:02:44:37 +0800,GET,/js/app.js,200,40512,Mozilla/5.0 (Linux; Android 14) AppleWebKit/537.36 Chrome/120.0.0.0 Mobile Safari/537.36,10,0.2,0,0,1,0,0.36607100387519964,0,正常
223.5.5.5,20/May/2025:13:11:38 +0800,GET,/api/notifications?unread=true,304,4822,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0.0.0 Safari/537.36,30,0.13333333333333333,0,0,1,1,0.27730928082755046,0,正常
10.0.0.5,20/May/2025:15:06:02 +0800,GET,/page?q=<svg onload=alert('XSS')>,404,4131,Hydra/9.4,33,0.30303030303030304,1,1,0,1,0.3189416824714734,1,XSS攻击
10.0.0.5,20/May/2025:15:16:53 +0800,GET,/../../../etc/passwd,403,636,python-requests/2.31.0,20,0.25,0,0,4,0,0.7004716638371997,1,路径遍历
192.168.1.12,20/May/2025:00:18:00 +0800,GET,/profile/settings,301,12747,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0.0.0 Safari/537.36,17,0.11764705882352941,0,0,1,0,0.10452535195500579,0,正常
192.168.1.15,20/May/2025:14:56:46 +0800,GET,/register.html,200,8144,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 Mobile/15E148,14,0.07142857142857142,0,0,0,0,0.5039821135789101,0,正常
172.16.0.7,20/May/2025:11:35:21 +0800,GET,/js/main.js,200,40091,Mozilla/5.0 (Linux; Android 14) AppleWebKit/537.36 Chrome/120.0.0.0 Mobile Safari/537.36,11,0.18181818181818182,0,0,1,0,0.23096919067634897,0,正常
172.16.0.3,20/May/2025:11:59:27 +0800,GET,/category/electronics,200,10599,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,21,0.09523809523809523,0,0,1,0,0.11768903673298393,0,正常
198.51.100.7,20/May/2025:16:43:02 +0800,GET,/css/style.css,200,39274,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0.0.0 Safari/537.36,14,0.14285714285714285,0,0,1,0,0.19931633558722886,0,正常
8.8.8.8,20/May/2025:04:06:24 +0800,GET,/images/banner.jpg,200,8530,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,18,0.1111111111111111,0,0,1,0,0.12088889255257311,0,正常
192.168.1.15,20/May/2025:22:35:08 +0800,GET,/images/logo.png,200,16462,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,16,0.125,0,0,1,0,0.1790458069822886,0,正常
10.0.0.20,20/May/2025:01:24:26 +0800,GET,"/query?q=1' UNION SELECT concat(user,0x3a,password) FROM users--",400,4482,curl/8.4.0,64,0.125,1,0,0,1,0.47108952359647344,1,SQL注入
192.168.1.15,20/May/2025:07:23:20 +0800,GET,/static/../../../etc/shadow,403,1524,curl/8.4.0,27,0.2222222222222222,0,0,5,0,0.9699957818696624,1,路径遍历
223.5.5.5,20/May/2025:17:05:11 +0800,GET,/about.html,200,9583,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,11,0.09090909090909091,0,0,0,0,0.0,0,正常
172.16.0.3,20/May/2025:04:37:58 +0800,GET,/contact.html,200,22701,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,13,0.07692307692307693,0,0,0,0,0.3762649369429833,0,正常
192.168.1.12,20/May/2025:18:56:53 +0800,GET,"/query?q=1' UNION SELECT concat(user,0x3a,password) FROM users--",403,3262,python-requests/2.31.0,64,0.125,1,0,0,1,0.47108952359647344,1,SQL注入
192.168.1.10,20/May/2025:18:45:48 +0800,GET,/category/electronics,200,44255,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,21,0.09523809523809523,0,0,1,0,0.11768903673298393,0,正常
10.0.0.8,20/May/2025:02:12:33 +0800,GET,/order?id=1 UNION SELECT credit_card FROM payments--,400,158,Mozilla/5.0 (compatible; Nmap Scripting Engine),52,0.09615384615384616,1,0,0,1,0.5222237497694325,1,SQL注入
10.0.0.5,20/May/2025:13:05:26 +0800,GET,/..%2F..%2F..%2Fetc%2Fpasswd,500,2300,python-requests/2.31.0,20,0.25,0,0,4,0,0.7004716638371997,1,未知异常
192.168.1.11,20/May/2025:02:44:29 +0800,GET,/register.html,301,36299,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,14,0.07142857142857142,0,0,0,0,0.5039821135789101,0,正常
192.168.1.11,20/May/2025:13:24:50 +0800,GET,/feedback?msg=<details open ontoggle=alert(1)>,403,2174,Wget/1.21.3,46,0.17391304347826086,0,1,0,1,0.2782187912521493,1,XSS攻击
172.16.0.15,20/May/2025:07:18:06 +0800,GET,/index.html,200,27355,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,11,0.09090909090909091,0,0,0,0,0.0,0,正常
